2025-12-02 17:37:52.990 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:58.357 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:37:58.357 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:58.357 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:37:58.357 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:58.357 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：put
2025-12-02 17:37:58.357 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/channel/v2/dialog/#room_no#/engine 
2025-12-02 17:37:58.357 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Platform-Type': '0', 'App-Version': '3.4.8', 'Content-Type': 'application/json'}
2025-12-02 17:37:58.358 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：{'recognize_engine': '', 'translate_engine': 'o_001'}
2025-12-02 17:37:58.575 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:58.576 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:58.576 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:58.576 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：https://test-api-jp.timekettle.co/apis/channel/room/#room_no#
2025-12-02 17:37:58.576 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['room_no']
2025-12-02 17:37:58.576 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/channel/room/#room_no#
2025-12-02 17:37:58.576 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:58.576 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:58.576 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#"}
2025-12-02 17:37:58.576 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:58.576 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#"}
2025-12-02 17:37:58.578 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:58.578 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：DELETE
2025-12-02 17:37:58.578 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/channel/room/#room_no#
2025-12-02 17:37:58.578 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#'}
2025-12-02 17:37:58.578 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：None
2025-12-02 17:37:58.819 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:58.820 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:58.820 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:58.820 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：https://test-api-jp.timekettle.co/apis/markov/user/productWiki/recommend?userId=#userId#&lang=zh-CN
2025-12-02 17:37:58.820 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['userId']
2025-12-02 17:37:58.820 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/user/productWiki/recommend?userId=#userId#&lang=zh-CN
2025-12-02 17:37:58.820 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:58.821 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:58.822 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"1","App-Version":"3.4.8"}
2025-12-02 17:37:58.822 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:58.822 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"1","App-Version":"3.4.8"}
2025-12-02 17:37:58.822 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:58.822 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：get
2025-12-02 17:37:58.822 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/markov/user/productWiki/recommend?userId=#userId#&lang=zh-CN
2025-12-02 17:37:58.822 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Platform-Type': '1', 'App-Version': '3.4.8'}
2025-12-02 17:37:58.822 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：None
2025-12-02 17:37:59.060 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:59.061 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:59.061 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:59.061 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：https://test-api-jp.timekettle.co/apis/markov/user/activity/listAll?userId=#userId#&lang=zh-CN
2025-12-02 17:37:59.061 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['userId']
2025-12-02 17:37:59.061 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/user/activity/listAll?userId=#userId#&lang=zh-CN
2025-12-02 17:37:59.061 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:59.061 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:59.061 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"1","App-Version":"3.4.8"}
2025-12-02 17:37:59.061 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:59.061 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"1","App-Version":"3.4.8"}
2025-12-02 17:37:59.061 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:59.062 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：get
2025-12-02 17:37:59.062 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/markov/user/activity/listAll?userId=#userId#&lang=zh-CN
2025-12-02 17:37:59.062 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Platform-Type': '1', 'App-Version': '3.4.8'}
2025-12-02 17:37:59.062 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：None
2025-12-02 17:37:59.288 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:59.289 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:59.289 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:59.290 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/walletInfo/getByUserId?userId=#userId#
2025-12-02 17:37:59.290 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['userId']
2025-12-02 17:37:59.290 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/walletInfo/getByUserId?userId=#userId#
2025-12-02 17:37:59.290 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:59.290 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:59.290 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8"}
2025-12-02 17:37:59.290 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:59.290 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8"}
2025-12-02 17:37:59.291 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:59.291 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：get
2025-12-02 17:37:59.291 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/markov/deposit/walletInfo/getByUserId?userId=#userId#
2025-12-02 17:37:59.291 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Platform-Type': '0', 'App-Version': '3.4.8'}
2025-12-02 17:37:59.291 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：None
2025-12-02 17:37:59.489 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:59.490 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:59.491 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:37:59.491 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/goodsList/listAllGoods
2025-12-02 17:37:59.491 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:59.491 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:59.491 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8"}
2025-12-02 17:37:59.491 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:59.491 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8"}
2025-12-02 17:37:59.491 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:59.491 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：get
2025-12-02 17:37:59.491 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/markov/deposit/goodsList/listAllGoods
2025-12-02 17:37:59.491 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Platform-Type': '0', 'App-Version': '3.4.8'}
2025-12-02 17:37:59.491 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：None
2025-12-02 17:37:59.694 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:59.695 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:59.695 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:37:59.695 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/orderList/orderByWechat
2025-12-02 17:37:59.695 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:59.695 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：{"userId":#userId#,"goodsId":#goodsId#,"quantity":1}
2025-12-02 17:37:59.695 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['userId', 'goodsId']
2025-12-02 17:37:59.695 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：{"userId":#userId#,"goodsId":#goodsId#,"quantity":1}
2025-12-02 17:37:59.695 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:59.695 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:37:59.695 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:59.695 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:37:59.705 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:59.706 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:59.706 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:37:59.706 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/orderList/receiptByWechat
2025-12-02 17:37:59.706 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:59.706 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：{"userId":#userId#,"goodsId":#goodsId#,"receipt":"#prepayid#","quantity":1,"amountWithCurrency":"CN￥68.0"}
2025-12-02 17:37:59.706 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['userId', 'goodsId', 'prepayid']
2025-12-02 17:37:59.707 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：{"userId":#userId#,"goodsId":#goodsId#,"receipt":"#prepayid#","quantity":1,"amountWithCurrency":"CN￥68.0"}
2025-12-02 17:37:59.707 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:59.707 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:37:59.707 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:59.707 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:37:59.717 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:59.717 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:59.718 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:37:59.718 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/pkg/goodsList/listPkgConfig
2025-12-02 17:37:59.718 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:59.718 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:59.718 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8"}
2025-12-02 17:37:59.718 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:59.718 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8"}
2025-12-02 17:37:59.718 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:59.718 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：get
2025-12-02 17:37:59.718 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/markov/deposit/pkg/goodsList/listPkgConfig
2025-12-02 17:37:59.718 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Platform-Type': '0', 'App-Version': '3.4.8'}
2025-12-02 17:37:59.718 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：None
2025-12-02 17:37:59.938 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:59.939 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:59.939 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:37:59.939 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/pkg/userCoupon/listByCondition
2025-12-02 17:37:59.939 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:59.939 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：{"userId":#userId#,"couponScene":"OFFLINE_PACKAGE","categoryCode":"012"}
2025-12-02 17:37:59.939 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['userId']
2025-12-02 17:37:59.939 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：{"userId":#userId#,"couponScene":"OFFLINE_PACKAGE","categoryCode":"012"}
2025-12-02 17:37:59.939 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:59.939 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:37:59.940 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:59.940 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:37:59.950 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:37:59.950 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:59.950 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:59.950 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/userCoupon/countCoupon?userId=#userId#&couponType=NORMAL_OFFLINE_PACKAGE_COUPON&productCode=012
2025-12-02 17:37:59.950 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['userId']
2025-12-02 17:37:59.950 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/userCoupon/countCoupon?userId=#userId#&couponType=NORMAL_OFFLINE_PACKAGE_COUPON&productCode=012
2025-12-02 17:37:59.950 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:37:59.952 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:37:59.952 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8"}
2025-12-02 17:37:59.952 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:37:59.952 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8"}
2025-12-02 17:37:59.952 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:37:59.952 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：get
2025-12-02 17:37:59.952 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/markov/deposit/userCoupon/countCoupon?userId=#userId#&couponType=NORMAL_OFFLINE_PACKAGE_COUPON&productCode=012
2025-12-02 17:37:59.952 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Platform-Type': '0', 'App-Version': '3.4.8'}
2025-12-02 17:37:59.952 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：None
2025-12-02 17:38:00.145 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:38:00.145 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:38:00.145 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:38:00.145 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/pkg/goodsList/listPkgGoods?userId=#userId#&pkgCategoryCode=012
2025-12-02 17:38:00.145 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['userId']
2025-12-02 17:38:00.146 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/pkg/goodsList/listPkgGoods?userId=#userId#&pkgCategoryCode=012
2025-12-02 17:38:00.146 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:38:00.146 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:38:00.146 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8"}
2025-12-02 17:38:00.146 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:38:00.146 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8"}
2025-12-02 17:38:00.146 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:38:00.146 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：get
2025-12-02 17:38:00.146 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/markov/deposit/pkg/goodsList/listPkgGoods?userId=#userId#&pkgCategoryCode=012
2025-12-02 17:38:00.146 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Platform-Type': '0', 'App-Version': '3.4.8'}
2025-12-02 17:38:00.146 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：None
2025-12-02 17:38:00.343 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:38:00.344 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:38:00.344 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:38:00.344 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/orderList/pageOrder
2025-12-02 17:38:00.344 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:38:00.344 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：{"id":"","orderNo":"","userId":"#userId#","pageSize":30,"pageNum":1}
2025-12-02 17:38:00.344 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['userId']
2025-12-02 17:38:00.344 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：{"id":"","orderNo":"","userId":"#userId#","pageSize":30,"pageNum":1}
2025-12-02 17:38:00.344 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:38:00.344 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:38:00.344 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:38:00.344 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:38:00.344 | INFO     | tools.handle_requests:request_api:50 - =====================请求消息=======================
2025-12-02 17:38:00.345 | INFO     | tools.handle_requests:request_api:51 - 请求方法是：post
2025-12-02 17:38:00.345 | INFO     | tools.handle_requests:request_api:52 - 请求地址是：https://test-api-jp.timekettle.co/apis/markov/deposit/orderList/pageOrder
2025-12-02 17:38:00.345 | INFO     | tools.handle_requests:request_api:53 - 请求头是:{'Authorization': 'Bearer #Authorization#', 'Platform-Type': '0', 'App-Version': '3.4.8', 'Content-Type': 'application/json'}
2025-12-02 17:38:00.345 | INFO     | tools.handle_requests:request_api:54 - 请求参数是：{'id': '', 'orderNo': '', 'userId': '#userId#', 'pageSize': 30, 'pageNum': 1}
2025-12-02 17:38:00.530 | INFO     | conftest:get_env:45 - --env的参数的值是dev
2025-12-02 17:38:00.530 | INFO     | tools.handle_replace:replace_mark_fun:25 - 数据为空，不需要替换！
2025-12-02 17:38:00.530 | INFO     | tools.handle_replace:replace_mark_fun:48 - 要替换的占位符为空：[],不需要做替换操作！
2025-12-02 17:38:00.530 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：https://test-api-jp.timekettle.co/apis/markov/deposit/durationOrderList/pageByCondition
2025-12-02 17:38:00.531 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:38:00.531 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是：{"userId":#userId#,"pageNum":1,"pageSize":300}
2025-12-02 17:38:00.531 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['userId']
2025-12-02 17:38:00.531 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是：{"userId":#userId#,"pageNum":1,"pageSize":300}
2025-12-02 17:38:00.531 | INFO     | tools.handle_replace:replace_mark_fun:29 - ===================开始替换数据=========================
2025-12-02 17:38:00.531 | INFO     | tools.handle_replace:replace_mark_fun:30 - 原始字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:38:00.531 | INFO     | tools.handle_replace:replace_mark_fun:31 - 需要替换的占位符有：['Authorization']
2025-12-02 17:38:00.531 | INFO     | tools.handle_replace:replace_mark_fun:49 - 替换完成之后的字符串是： {"Authorization":"Bearer #Authorization#","Platform-Type":"0","App-Version":"3.4.8","Content-Type":"application/json"}
2025-12-02 17:38:00.541 | INFO     | conftest:get_env:45 - --env的参数的值是dev
